field,ai_tool,reviewer_name,job_title,rating,review_title,date,job_category
금융_물류,Tableau,Ilia T.,Business Development Manager,4.0,"""Clean data""","February 10, 2021",경영/관리
금융_물류,Tableau,MIchael D.,Editorial Assistant,5.0,"""Tableau review""","October 31, 2023",IT/개발
금융_물류,Tableau,Miguel T.,Developer,5.0,"""Visualization and data interpretation taken to the next level""",,IT/개발
금융_물류,Tableau,4.0,Verified Reviewer,4.0,"""El software de creación de reportes más completo: Tableau""","November 6, 2022",검증된리뷰어
금융_물류,Tableau,5.0,Verified Reviewer,5.0,"""Tableau review""","October 20, 2022",검증된리뷰어
금융_물류,Tableau,5.0,Verified Reviewer,5.0,"""Useful, but can be hard to learn""","July 13, 2022",검증된리뷰어
금융_물류,Tableau,Bastien L.,Bastien L.,5.0,"""Un outil de Datavisualisation trés complet""","June 5, 2023",기타
금융_물류,Tableau,Katy C.,IT leader,5.0,"""Tableau for Large Organization""",,IT/개발
금융_물류,Tableau,5.0,Verified Reviewer,5.0,"""Awesome but""",,검증된리뷰어
금융_물류,Tableau,Yaseen A.,Softwate Engineer,4.0,"""Great tool to deal with your CRM data.""","January 17, 2022",IT/개발
금융_물류,Tableau,Jamie G.,Senior Account Manager,4.0,"""5* for capability, 3* for user experience""","November 18, 2023",경영/관리
금융_물류,Tableau,HALEH M.,developer,5.0,"""Tableau""","February 14, 2020",IT/개발
금융_물류,Tableau,4.0,Verified Reviewer,4.0,"""Powerful, with a steep learning curve""",,검증된리뷰어
금융_물류,Tableau,5.0,Verified Reviewer,5.0,"""The Best Visualization Software""",,검증된리뷰어
금융_물류,Tableau,Cameron W.,Project Manager,5.0,"""Top of the line""","May 18, 2022",경영/관리
금융_물류,Tableau,5.0,Verified Reviewer,5.0,"""Real time data representation""",,검증된리뷰어
금융_물류,Tableau,Krithika V.,Student,5.0,"""Great for Data Visualization""",,교육/연구
금융_물류,Tableau,Corey A.,Research Assistant,4.0,"""Tableau was a little tough to get the hang of, but when you do, it is a phenomenal tool!""",,데이터/분석
금융_물류,Tableau,Sam B.,supply chain,5.0,"""Good tool for dashboards, sharing data""","November 6, 2023",운영/물류
금융_물류,Tableau,Robert S.,Payroll Analyst,5.0,"""Tableau Wonderful""","October 20, 2023",데이터/분석
금융_물류,Tableau,Hilary S.,Business Systems Analyst,4.0,"""Tableau Developer""",,IT/개발
금융_물류,Tableau,Wasiullah W.,Project Manager,5.0,"""Tableau: The Complete Data Visualization Tool""","December 27, 2021",경영/관리
금융_물류,Tableau,Dipesh P.,Student,5.0,"""User friendly reporting tool""",,교육/연구
금융_물류,Tableau,narasimha A.,manager,4.0,"""It is easy to extract business insights with visuals and easy to understand use as self-service tool""",,경영/관리
금융_물류,Tableau,Francois K.,Directeur de clientèle,4.0,"""Super logiciel d'analyse et de visualisation de données""","January 22, 2024",기타
금융_물류,Tableau,Amit G.,Head- products,5.0,"""Powerful Data Visualization Tool""","April 30, 2020",경영/관리
금융_물류,Tableau,Chelsea D.,Clinical manager,4.0,"""A Helpful Data Platform""","March 3, 2020",경영/관리
금융_물류,Tableau,5.0,Verified Reviewer,5.0,"""Great Reporting""","February 28, 2021",검증된리뷰어
금융_물류,Tableau,5.0,Verified Reviewer,5.0,"""The best tool for analyzing data!""","April 9, 2020",검증된리뷰어
금융_물류,Tableau,Fabian D.,Teamleiter,5.0,"""Gutes Übersichtstool""","April 6, 2023",IT/개발
금융_물류,Tableau,Rahul P.,AVP,5.0,"""Powerful and intuitive data visualisation and analytics tool""","February 23, 2023",경영/관리
금융_물류,Tableau,5.0,Verified Reviewer,5.0,"""Easy to use and intuitive Data Visualization / BI tool""",,검증된리뷰어
금융_물류,Tableau,Sherry F.,Business Intelligence Analyst,5.0,"""Tableau allows a better visual of all your data, from every angle.""",,데이터/분석
금융_물류,Tableau,Winston L.,Founder,5.0,"""Very powerful tool""","September 22, 2023",경영/관리
금융_물류,Tableau,Akou Kafui A.,Gestionnaire,5.0,"""Un tableau de bord ""","November 23, 2023",기타
금융_물류,Tableau,lars M.,Teamleiter,4.0,"""Tableau""","October 10, 2022",IT/개발
금융_물류,Tableau,Aarya R.,Operations Analyst,5.0,"""Tableau - Dashboarding made easy""","February 12, 2020",데이터/분석
금융_물류,Tableau,Neha B.,Senior Manager,5.0,"""Great analytics tool with many integration options""","September 7, 2022",경영/관리
금융_물류,Tableau,5.0,Verified Reviewer,5.0,"""Incredible analytical tool""",,검증된리뷰어
금융_물류,Tableau,5.0,Verified Reviewer,5.0,"""Dashboarding software for analytics""","March 28, 2020",검증된리뷰어
금융_물류,Tableau,Erick S.,Data Analyst,4.0,"""Good Looking and Accurate Dashboards""",,데이터/분석
금융_물류,Tableau,Alan B.,Data Engineer,1.0,"""Expensive, Slow, Complicated and stuck in the 90's""","November 6, 2020",IT/개발
금융_물류,Tableau,Hasin I.,Entrepreneurship Fellow,5.0,"""My favorite data analysis tool""",,교육/연구
금융_물류,Tableau,Jeffrey P.,eCommerce Manager,4.0,"""Tableau is a very easy and useful tool for data visualization but hard to master""",,경영/관리
금융_물류,Tableau,5.0,Verified Reviewer,5.0,"""Look no further BI is here....""",,검증된리뷰어
금융_물류,Tableau,Tarakeshwari J.,Data Analyst,5.0,"""Tableau As a Tool""",,데이터/분석
금융_물류,Tableau,Priyanka M.,Business Analyst,5.0,"""Amazing software. Highly recommend it!""",,데이터/분석
금융_물류,Tableau,Natalie S.,Director of Client Support,4.0,"""You won't be disappointed with Tableau""","June 15, 2021",IT/개발
금융_물류,Tableau,Federico M.,Procurement Manager,5.0,"""Excellent dashboard capabilities""","February 18, 2020",경영/관리
금융_물류,Tableau,Jen M.,Account Manager,4.0,"""Tableau Review""",,경영/관리
금융_물류,Tableau,5.0,Verified Reviewer,5.0,"""Tableau is great for data visualization and the like, but does have a bit of a steep learning curve.""",,검증된리뷰어
금융_물류,Tableau,Alex R.,Data Analyst,4.0,"""Data Analyst""","January 13, 2020",데이터/분석
금융_물류,Tableau,Darpan P.,Tech Lead,5.0,"""Awesome tool for reporting""",,경영/관리
금융_물류,Tableau,Ignacio O.,Data & Analytics Analyst,4.0,"""Powerfull Analystics & Visualization tool""",,데이터/분석
금융_물류,Tableau,5.0,Verified Reviewer,5.0,"""Great tool for data exploding""","July 19, 2020",검증된리뷰어
금융_물류,Tableau,Taniya M.,Procurement Manager,5.0,"""General Use Review""",,경영/관리
금융_물류,Tableau,Nora D.,Director of Membership,5.0,"""Great stuff!""","December 7, 2023",IT/개발
금융_물류,Tableau,Divyesh G.,Chief Pilot,5.0,"""Great Way to Display Data""","December 9, 2020",경영/관리
금융_물류,Tableau,Vikesh B.,Senior Associate,4.0,"""Best in class visualization! Business user friendly!""",,기타
금융_물류,Tableau,5.0,Verified Reviewer,5.0,"""It's very good for data visualization""",,검증된리뷰어
금융_물류,Tableau,4.0,Verified Reviewer,4.0,"""A deep BI tool, great for data scientists """,,검증된리뷰어
금융_물류,Tableau,Timothy L.,Student,5.0,"""The best for data visualization""","September 20, 2021",교육/연구
금융_물류,Tableau,Elaine S.,Performance Improvement Analyst,5.0,"""Great Data Visualization Tool""",,데이터/분석
금융_물류,Tableau,Mariah J.,Vice President,5.0,"""Tableau Software for Data Visualization""","July 22, 2022",경영/관리
금융_물류,Tableau,5.0,Verified Reviewer,5.0,"""Intuitive BI ever seen""","November 6, 2020",검증된리뷰어
금융_물류,Tableau,Salman N.,Salman N.,5.0,"""Top category Data Analytics & Visualization Software""","July 13, 2022",기타
금융_물류,Tableau,Hannah W.,Manager of Organizational Development & Learning,5.0,"""Tableau helps visualize key data ""","May 4, 2023",경영/관리
금융_물류,Tableau,5.0,Verified Reviewer,5.0,"""One of the most effective Data Visualization software out there""",,검증된리뷰어
금융_물류,Tableau,4.0,Verified Reviewer,4.0,"""Visualize your data""",,검증된리뷰어
금융_물류,Tableau,5.0,Verified Reviewer,5.0,"""Tableau is a great visualization tool for any skill level!""",,검증된리뷰어
금융_물류,Tableau,5.0,Verified Reviewer,5.0,"""Tableau for Libraries""",,검증된리뷰어
금융_물류,Tableau,5.0,Verified Reviewer,5.0,"""Handling big data sets""",,검증된리뷰어
금융_물류,Tableau,Noopur B.,Analyst,5.0,"""Wizard for Data Visualization ""","July 22, 2021",데이터/분석
금융_물류,Tableau,nishad A.,manager,5.0,"""Tableau Review""","June 30, 2022",경영/관리
금융_물류,Tableau,Aman K.,Analyst,4.0,"""Tableau a really useful tool""","August 4, 2023",데이터/분석
금융_물류,Tableau,Soham B.,Graduate Research And Teaching Assistant,5.0,"""I use Tableau for my class project. Very useful for displaying data comparison.""",,데이터/분석
금융_물류,Tableau,Daniel D.,Data Analyst & BI Developer,4.0,"""Tableau is the Ferrari of BI Visualization""",,IT/개발
금융_물류,Tableau,Carl S.,Head of Customer Service,5.0,"""Perfect Business Intelligence Tool""",,경영/관리
금융_물류,Tableau,Ismail B.,Developpeur,4.0,"""Avis Tableau de Salesforce ""","December 9, 2022",기타
금융_물류,Tableau,Onur P.,Customer Value Manager,5.0,"""Blend your data by Tableau""",,경영/관리
금융_물류,Tableau,UMANG R.,Strategy Lead,5.0,"""Good data visualization / analytics tool""","December 4, 2023",경영/관리
금융_물류,Tableau,yuly R.,asistente,5.0,"""tableau""","November 24, 2022",기타
금융_물류,Tableau,Tara E.,Analyst,5.0,"""Best Visualization tool """,,데이터/분석
금융_물류,Tableau,Jenna H.,Client Success Manager,5.0,"""Used for Client Reporting""",,경영/관리
금융_물류,Tableau,Victor A. S.,Program Coordinator,5.0,"""Friendly interface """,,경영/관리
금융_물류,Tableau,Guillaume A.,Directeur du développement,5.0,"""Le meilleur outil d'analyse de données et de reporting""","October 3, 2022",기타
금융_물류,Tableau,Gabriel N.,Business analyst,4.0,"""Data analysis made easy""","July 30, 2022",데이터/분석
금융_물류,Tableau,J. Ryan C.,Business Intelligence Analyst,5.0,"""Worth the price""","January 27, 2020",데이터/분석
금융_물류,Tableau,5.0,Verified Reviewer,5.0,"""Tableau, the future of data visualization""","April 26, 2022",검증된리뷰어
금융_물류,Tableau,James F.,WP Officer,4.0,"""I use tableau for creating data visualisations in my job role""",,경영/관리
금융_물류,Tableau,Amy S.,Data Analyst,4.0,"""Best Visualization Tool in the market (Tableau Desktop 10.1)""",,데이터/분석
금융_물류,Tableau,Rohan R.,Cloud DevOps Engineer,5.0,"""Business analytics was never this much better and easier before Tableau""",,IT/개발
금융_물류,Tableau,Martin H.,Business Analyst,5.0,"""Intuitive & Essential""",,데이터/분석
금융_물류,Tableau,Shivakant D.,Shivakant D.,4.0,"""Awesome platform""",,기타
금융_물류,Tableau,David U.,CEO,5.0,"""Is it really worth the price ""","March 29, 2023",경영/관리
금융_물류,Tableau,Chetan B.,Software Developer,5.0,"""Its first choice reporting tool...""","January 14, 2020",IT/개발
금융_물류,Tableau,Rali M.,Customer Experience Specialist,5.0,"""Data Tool for business""","December 1, 2021",고객지원
금융_물류,Tableau,Rachana P.,Student,5.0,"""Love the Tableau package!""",,교육/연구
금융_물류,Tableau,5.0,Verified Reviewer,5.0,"""Great looking reports""",,검증된리뷰어
금융_물류,Tableau,Zach Z.,Student,5.0,"""College student ""","December 6, 2022",교육/연구
금융_물류,Tableau,5.0,Verified Reviewer,5.0,"""Good software especially for academics (Free for us)""",,검증된리뷰어
금융_물류,Tableau,Muzaffarhusain S.,Software Developer,5.0,"""Industry leader data visualization software""","November 16, 2022",IT/개발
금융_물류,Tableau,Corey E.,Financial Analyst Associate,5.0,"""Excellent tool for data visualization""","February 20, 2023",데이터/분석
금융_물류,Tableau,Andre L.,"Database Administrator - Events Logistics, Facilities IT Management",5.0,"""Awesome Visualizations""",,IT/개발
금융_물류,Tableau,Mohammad Arif Ul I.,Research and Development Specialist,4.0,"""Data Visualization""","September 19, 2022",데이터/분석
금융_물류,Tableau,Yazir P.,Marketing,5.0,"""Great product""",,마케팅/영업
금융_물류,Tableau,Mick A.,Mick A.,5.0,"""Tableau for Data Visualization ""","November 29, 2022",기타
금융_물류,Tableau,5.0,Verified Reviewer,5.0,"""Mon avis sur Tableau ""","October 26, 2023",검증된리뷰어
금융_물류,Tableau,Aditya S.,Analyst,5.0,"""Wonderful Tool for Data Insights for the Legacy Systems""","November 15, 2022",데이터/분석
금융_물류,Tableau,Brandon S.,Account Manager,5.0,"""Great visualization and dashboards""",,경영/관리
금융_물류,Tableau,Antoine K.,Gestion de clientele,4.0,"""statistiques""","November 20, 2023",기타
금융_물류,Tableau,Megan P.,Data Analyst,5.0,"""Tableau has been a great asset to our company! It makes data analyzing a breeze for everyone.""",,데이터/분석
금융_물류,Tableau,4.0,Verified Reviewer,4.0,"""For Professionals Only""",,검증된리뷰어
금융_물류,Tableau,3.0,Verified Reviewer,3.0,""" Great tool for data visualization""",,검증된리뷰어
금융_물류,Tableau,4.0,Verified Reviewer,4.0,"""Creación de Dashboards""","October 28, 2022",검증된리뷰어
금융_물류,Tableau,Ryan C.,Financial Service Staff,5.0,"""Clean and great looking software""","February 27, 2020",재무/회계
금융_물류,Tableau,5.0,Verified Reviewer,5.0,"""My favorite data visualization software""",,검증된리뷰어
금융_물류,Tableau,4.0,Verified Reviewer,4.0,"""Testing of Tableau in order to generate production dashboards from raw data""",,검증된리뷰어
금융_물류,Tableau,Gaynor L.,Business Process Analyst,5.0,"""Everyone can be a data specilist""","February 21, 2023",데이터/분석
금융_물류,Tableau,Anastasiia M.,Vendor Data Coordinator,5.0,"""Tableau for creating complex dashboards""","September 15, 2022",데이터/분석
금융_물류,Tableau,Patrick P.,Information Technology and Services,4.0,"""Excellent data-visualization tool""",,고객지원
금융_물류,Tableau,LIKHITHA D.,Data Analyst,4.0,"""The best visualization tool in the market""",,데이터/분석
금융_물류,Tableau,Ravi K.,Senior Product Manager,5.0,"""Perfect tool for data visualization""","September 23, 2022",경영/관리
금융_물류,Tableau,Attila M.,Senior Controller,5.0,"""Visualize your data in an easy way""","July 17, 2023",재무/회계
금융_물류,Tableau,Jordan B.,Data Scientist - Watson Health,5.0,"""Tableau is a great visualization tool for users who are inexperienced using code (i.e. R) to plot.""",,데이터/분석
금융_물류,Tableau,Courtney G.,Events,4.0,"""Tableau Review""","February 11, 2021",기타
금융_물류,Tableau,Ashima S.,Audit Data Analyst,5.0,"""I use Tableau almost daily and it helps me analyze financial data in minutes. """,,IT/개발
금융_물류,Tableau,Diego G.,Manager,5.0,"""Top of the line visualization/dashboard builder""",,경영/관리
금융_물류,Tableau,Andrea O.,Office Manager,5.0,"""Still the best on its class""",,경영/관리
금융_물류,Tableau,5.0,Verified Reviewer,5.0,"""Tableau- great for analyzing data """,,검증된리뷰어
금융_물류,Tableau,John H.,Director,5.0,"""Tableau analytics made easier, for an IT skilled person""",,IT/개발
금융_물류,Tableau,5.0,Verified Reviewer,5.0,"""Tableau""","July 29, 2021",검증된리뷰어
